source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
5818108629277285760,254.47903122391844,-63.0392378281449,11.963351328849038,0.08081189,148.03949,32.28141114096271,89.44314595579218,1.0140411,17.24115,19.272692,15.932673,3.3400183,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5818111687293833984,254.04612098284642,-63.04209161623578,16.22615795123907,0.017775415,912.8427,-132.3092849288005,-182.12832556408387,1.1124266,13.871985,15.180265,12.737549,2.4427166,-19.204412,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5817800834748443264,253.277829252018,-62.9049317788734,22.51074482717895,0.09807818,229.51839,-225.66542179443422,-386.3117290200679,1.0071721,17.04062,19.548464,15.633633,3.9148312,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5901150997325936000,222.37589411649677,-51.51663536213382,14.509081466236651,0.022496924,644.9362,-218.34286201381255,-145.70676748956413,1.077166,14.548251,16.022156,13.356363,2.6657925,-38.5718,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5818119177717320960,254.33148876518914,-62.91156981289397,13.533720635509793,0.026424602,512.16364,64.40071359587566,17.752674910761485,1.1635466,14.853213,16.40527,13.639229,2.7660408,36.11919,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
4264927268291231360,283.91071167556873,-2.1705065499709146,14.384876730859114,0.12846144,111.978165,2.8725641664369053,-113.73761141828155,0.8999753,17.874535,20.479803,16.428125,4.0516777,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4264871708585760384,289.3607155471411,1.991735214015449,11.334298580050561,0.054161035,209.27036,-25.169731043925452,-72.76816878532952,1.1352552,15.945155,17.545706,14.63985,2.9058561,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
5817543549028225024,253.43504696718608,-64.68597158020795,36.32651741668587,0.017156143,2117.4058,-193.18074640292355,-368.102458813475,1.2170947,12.4634695,13.76068,11.334102,2.4265785,-41.38409,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
4264872120902613632,289.3852308620623,2.007441162780721,10.620259126648818,0.044759452,237.27411,-41.92356223860527,-60.50430315836261,0.97776055,16.065817,17.566202,14.87108,2.6951218,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3404.2974,4.9918,-0.4069,96.1763,0.9051,0.5855,0.3686
5817810146239404416,251.95313411984296,-63.99931837726069,10.18915414647893,0.013880437,734.0658,-8.063927402719917,-86.53121521161293,0.9321356,10.590123,11.037286,9.983441,1.0538445,6.0662265,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5140.123,4.5478,0.3798,97.8376,0.0567,0.0454,0.0238
5901166837165860096,222.8390959644146,-51.265190209836604,11.18068771074819,0.017036984,656.2598,-216.98584994914287,-2.9843389546951853,1.0427632,13.090899,14.0726795,12.099245,1.9734344,11.721341,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3935.9958,4.683,0.1804,90.0238,0.4183,0.2941,0.1673
